label,state,amine,radius,Vbur_pct,Vbur_abs,Vfree,Q_NE,Q_NW,Q_SW,Q_SE,SASA_total,SASA_amine,SASA_catalyst,amine_N_index,Ru_N_distance,SASA_amine_N,SASA_N_ratio,Sterimol_L,Sterimol_B1,Sterimol_B5
3A_THQ,3A,THQ,3.5,0.24174781028699216,43.41654811215476,136.17783191806177,45.76500186358554,49.680860976518815,0.8456019381289601,0.40765933656354825,804.083387641818,164.02066950411776,640.0627181377002,66,2.5440676875718147,1.0299890771726778,0.006279629758167886,7.520653686880843,2.392910266005904,10.309425525640622
4A_AMP,4A,AMP,3.5,0.23773527767424524,42.69591980521745,136.89846022499907,35.97884830413716,53.36377189713008,2.303857622064853,3.447633246366008,808.5617513663327,125.030131225033,646.5929878150291,80,2.3793239720958557,0.0,0.0,7.05723718982767,3.15299358347539,10.111511508067657
4A_BEMT,4A,BEMT,3.5,0.24923709467014535,44.76158149781713,134.83279853239938,41.44381289601193,54.54016026835632,1.9917070443533358,1.7191576593365634,855.4932480371008,166.62131556198216,654.8331615248674,67,2.4307820967540468,0.0,0.0,7.81657253340832,3.581894227160774,10.175528319300497
4A_BENZ,4A,BENZ,3.5,0.26322563361908313,47.273844477880154,132.32053555233637,40.60286992172941,59.33423406634364,3.4895639209839735,1.8635855385762206,879.213966717169,241.30207320544767,603.3132148249006,67,2.6269377058087997,0.0,0.0,7.790674352297936,3.7929021846253486,10.129617833548075
4A_BMAE,4A,BMAE,3.5,0.24936521617592247,44.78459140021572,134.8097886300008,41.043142005218044,54.9058889303019,2.2246552366753636,1.5724002981736862,814.5918849998595,129.3902137616779,647.4930073670141,64,2.422403347412028,0.0,0.0,7.739407034348937,3.319278810196796,10.188128602327456
4A_BOX,4A,BOX,3.5,0.25158987141259787,45.184126978227404,134.41025305198912,42.94865821841222,52.59737234439061,3.133153186731271,1.9567648155050317,846.6615374016338,184.79998408778624,623.3629627785216,73,2.6078636499824905,0.0,0.0,7.927743963950755,3.565701237317035,10.21683828995558
4A_DADP,4A,DADP,3.5,0.23756639023481177,42.6655885702375,136.928791459979,37.22512113306001,52.18039508013418,2.303857622064853,3.3171822586656727,899.7414330744555,216.77962882624203,639.5832229038936,87,2.372663445517295,0.0,0.0,10.889126061423124,3.083031473068509,10.095676459890274
4A_DBUA,4A,DBUA,3.5,0.26574729780096906,47.72672119327036,131.86765883694616,42.42219530376444,58.56550503168096,2.45061498322773,2.8606038017144986,857.6517911904094,193.8304309534525,625.7127554034545,64,2.446255559948306,0.0,0.0,8.041348863005148,3.5718852575179905,10.13630175606679
4A_DEA,4A,DEA,3.5,0.2636041744316064,47.3418282804214,132.25255174979512,41.15029817368617,59.80478941483415,2.5018635855385765,1.9847185985836748,786.6291358590037,115.63774057265607,634.1126928978287,64,2.436428998221783,0.0,0.0,7.459523951610329,3.0752376472763965,10.077842440014791
4A_DEGE,4A,DEGE,3.5,0.21976914834140887,39.46930394614401,140.1250760840725,39.3961982855013,44.62821468505404,2.3690831159150205,1.5141632500931792,1094.7198736245664,393.8083474283425,662.9928783647206,73,2.3341490611436964,0.0,0.0,15.690533458143136,5.078277762409327,11.602755187110839
4A_DEPA,4A,DEPA,3.5,0.2187034103615356,39.277903394374015,140.3164766358425,39.28205367126351,44.45583302273574,2.3061871039880733,1.4372903466269102,886.3418187242064,197.61043235285146,650.8327476321452,77,2.328101399459439,0.0,0.0,7.693756584822059,4.885352046108027,10.08425923211247
4A_DETA,4A,DETA,3.5,0.22445140700708163,40.31021128834662,139.2841687418699,42.585259038389864,41.991241147968694,3.300875885203131,1.9031867312709654,834.0612967562994,151.849603418118,638.1831005027835,70,2.5591147321095242,0.0,0.0,4.904818807867051,3.825917774455053,10.203805718304091
4A_DMDP,4A,DMDP,3.5,0.21965267424524787,39.4483858530544,140.14599417716212,39.30534849049572,44.6584979500559,2.383060007454342,1.5141632500931792,980.381802896861,279.28028069042307,663.132874438806,93,2.3336511473212957,0.0,0.0,10.37924002004163,5.009729147254072,10.117105159250414
4A_DMEDA,4A,DMEDA,3.5,0.22144637532612746,39.77052448663449,139.82385554358203,37.1668840849795,47.25587029444652,2.4692508386134926,1.6865449124114795,804.1320632855769,118.79031880351053,641.7131345017935,70,2.541000669834623,0.0,0.0,4.795669207994953,4.30542728450759,10.243051479103883
