label,state,amine,Ru_SASA_full,Ru_SASA_bare,Ru_SASA_cat_only,Ru_shield_amine,Ru_shield_cat,Ru_access_frac,Vbur_total_R3.0,Vfree_total_R3.0,Vfree_abs_R3.0,Vbur_total_R3.5,Vfree_total_R3.5,Vfree_abs_R3.5,Vbur_total_R4.5,Vfree_total_R4.5,Vfree_abs_R4.5,amine_N_index,Ru_N_distance,Vfree_amine_side,Vfree_opposite_side,Vfree_amine_frac,Vfree_opposite_frac,Vfree_asymmetry,H2_approach_frac,H2_min_clearance,H2_n_accessible,ligand_max_gap_deg,ligand_mean_angle_deg
TS5A_AMP,TS5A,AMP,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,95.6952100715137,4.304789928486301,4.868602709248762,90.01758758852031,9.982412411479686,17.92785168245635,79.13229419937478,20.867705800625217,79.6527649572285,82,5.421717603135929,16.793999999999997,23.739749999999997,0.19567440031458905,0.27714736012608354,0.0814729598114945,0.003,3.8458677859054853,6,174.70696970489837,96.70865866022334
TS5A_BEMT,TS5A,BEMT,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,96.53977949940405,3.460220500595952,3.9134171896102856,90.89172568020872,9.108274319791278,16.357948796080564,79.29945293504689,20.700547064953113,79.01471420022392,69,5.338333852358993,15.602624999999998,23.182874999999996,0.18204370939161255,0.27027346055479046,0.08822975116317791,0.002,3.7795047093622216,4,173.56248479815383,96.48016364076686
TS5A_BENZ,TS5A,BENZ,0.0,120.76282160399161,2.309956180474989,2.309956180474989,118.45286542351663,0.0,96.7483611442193,3.2516388557806977,3.677516906921184,92.4047241893403,7.5952758106597,13.640688503739312,82.7134530218826,17.2865469781174,65.98335612575198,67,5.11660204938678,13.739624999999998,21.964499999999997,0.16011169668842917,0.25638197289631265,0.09627027620788348,0.0005,3.82104413320587,1,174.39040795323302,104.16974129007356
TS5A_BMAE,TS5A,BMAE,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,95.3460220500596,4.653977949940398,5.263525057500601,89.60643402907193,10.393565970928066,18.6662603685198,78.3263502952414,21.673649704758603,82.72908110707209,66,5.567481437535827,18.538874999999997,22.406625,0.2160641938402234,0.26151179737661007,0.04544760353638666,0.005,3.6358254092230027,10,175.65546423484747,96.36862451790103
TS5A_BOX,TS5A,BOX,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,95.87399433849822,4.126005661501779,4.666402466943808,90.64014163250094,9.359858367499058,16.809779606816278,80.46576502257729,19.534234977422713,74.56286005476011,75,5.174250749890171,17.664749999999998,21.967874999999996,0.20584418138199553,0.2564314698814167,0.05058728849942115,0.0025,3.650974586552956,5,175.10576716931453,96.91371416440984
TS5A_DADP,TS5A,DADP,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,94.49307210965435,5.506927890345651,6.228188713497104,88.47838240775252,11.52161759224748,20.69217768424923,77.69163555053838,22.30836444946162,85.15180954965928,89,5.504657972964442,19.986749999999997,22.443749999999998,0.2328745576091231,0.26201733648542164,0.029142778876298542,0.009,3.6281979303206033,18,177.02006756475996,96.64558851196325
TS5A_DBUA,TS5A,DBUA,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,95.73245679380214,4.267543206197857,4.826477658768553,89.98963380544167,10.01036619455833,17.97805510587142,78.9844021361584,21.015597863841606,80.2172741497082,66,5.366497321468632,16.405874999999998,23.807249999999996,0.19115969955562548,0.27792443166147907,0.08676473210585359,0.004,3.6281979303206033,8,174.45333600113918,96.66825874681963
TS5A_DEA,TS5A,DEA,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,96.10399284862932,3.896007151370682,4.4062802802286,90.5219204248975,9.478079575102498,17.022098251675914,79.7279328759986,20.272067124001396,77.37919123705797,66,5.358387810846281,17.121374999999997,22.720499999999998,0.19952802359882005,0.26519598187906246,0.06566795828024241,0.004,3.686080777256363,8,174.74576000029813,96.65131267809672
TS5A_DEGE,TS5A,DEGE,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,95.65423867699643,4.345761323003572,4.914940264776959,90.188804509877,9.811195490122998,17.620355714038965,79.0362321986801,20.963767801319904,80.01943698316944,75,5.492491717194573,15.497999999999998,23.635124999999995,0.18068780986857638,0.2757520869428256,0.09506427707424922,0.0035,3.7923741257466954,7,175.5909700086202,96.28026129330365
TS5A_DEPA,TS5A,DEPA,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,94.99497169249106,5.005028307508937,5.660553658276456,89.0392051807678,10.960794819232206,19.684971501984165,78.23951458839875,21.760485411601252,83.06053604577573,79,5.516312230714556,17.094374999999996,24.816374999999997,0.19960591133004923,0.2890898368390014,0.08948392550895218,0.0095,3.5939558158271407,19,176.70697344709322,96.11784356156656
TS5A_DETA,TS5A,DETA,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,94.93258343265792,5.067416567342079,5.7311131178307875,88.9710678345136,11.028932165486395,19.807342346558414,78.37383857242098,21.62616142757902,82.54781668746847,72,5.529099708384811,18.950625,23.068125,0.22115005907837734,0.26888276947285605,0.04773271039447871,0.0065,3.6851845035185864,13,176.50934988692606,96.55789351576894
TS5A_DMDP,TS5A,DMDP,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,94.99124702026222,5.008752979737778,5.664766163324472,88.95650857249348,11.043491427506524,19.833489962920453,77.93097646752345,22.06902353247655,84.23823687485725,95,5.540634390950642,17.728875,23.743124999999996,0.20668896321070235,0.2770230360307147,0.07033407282001236,0.0025,3.7527272335454613,5,177.52771820505626,96.38864864503775
TS5A_DMEDA,TS5A,DMEDA,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,95.02011323003575,4.979886769964253,5.632119249202333,89.04968784942228,10.950312150577716,19.666145218203525,78.3879493747829,21.612050625217094,82.49395525992912,72,5.551960340522076,18.650249999999996,23.277374999999996,0.21751623696122807,0.27148199173391063,0.05396575477268256,0.004,3.709475227701628,8,176.56496745871982,96.49446436260452
TS5A_EAE,TS5A,EAE,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,96.10957985697259,3.890420143027413,4.399961522656568,90.50444931047336,9.495550689526638,17.053475391310315,79.80635637374088,20.193643626259117,77.07984599554118,66,5.323431907187036,17.144999999999996,22.703624999999995,0.199803343166175,0.26499901516643687,0.06519567200026186,0.004,3.686080777256363,8,174.7063903264144,96.64242438376623
TS5A_EDA,TS5A,EDA,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,95.7706346841478,4.229365315852206,4.783299482026351,90.27907193440178,9.720928065598216,17.458240492594427,79.0753082667593,20.924691733240707,79.87028226075279,66,5.486028324826714,15.109874999999997,23.759999999999998,0.1761627449437318,0.277209009292802,0.10104626434907021,0.004,3.8009264605892414,8,175.50297771964512,96.28289185301642
TS5A_INDO,TS5A,INDO,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,96.40382896305125,3.5961710369487463,4.067173623863013,90.8888138278047,9.111186172195303,16.363178319352983,79.43377691906912,20.566223080930882,78.50199484191666,68,5.275018213497277,16.669124999999998,22.403249999999996,0.19424998033509006,0.2615033091711314,0.06725332883604135,0.0025,3.8458677859054853,5,174.19976834803296,96.75764124725892
TS5A_ISBZ,TS5A,ISBZ,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,94.90371722288438,5.0962827771156185,5.763760031952941,89.11374860231085,10.88625139768915,19.551095706210617,79.09891672455713,20.901083275442872,79.78016794929277,68,5.463273443923248,19.166624999999996,22.690125,0.2236443114244083,0.26450800645237443,0.040863695027966135,0.0035,3.5738184162427036,7,176.74757956373153,96.69604998863345
TS5A_MEPI,TS5A,MEPI,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,96.40941597139452,3.590584028605477,4.060854866290981,90.79971114424153,9.200288855758473,16.52320173148854,79.26390456755817,20.73609543244183,79.15040356575577,79,5.365639326361398,15.801749999999998,23.338124999999998,0.18414221662864783,0.2724156949259376,0.08827347829728976,0.003,3.650974586552956,6,173.7566985680232,96.51157289460261
TS5A_METOX,TS5A,METOX,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,95.02104439809297,4.978955601907032,5.631066122940311,88.97922102124487,11.020778978755132,19.792699681395703,77.9705952587704,22.029404741229598,84.08701055907369,72,5.546376947432801,17.718749999999996,24.073874999999997,0.2064328405158855,0.2810702182993144,0.07463737778342888,0.0065,3.650974586552956,13,176.64160362267285,96.30019387723884
TS5A_MOR,TS5A,MOR,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,96.52022497020262,3.4797750297973806,3.935532841112405,90.94879798732762,9.051202012672377,16.255450139941445,79.3236041160125,20.676395883987496,78.92252829539694,78,5.391877706772104,15.835499999999998,23.115374999999997,0.18464444531895638,0.2696562856805386,0.08501184036158224,0.0025,3.899182647937768,5,173.8387276446059,96.51567897372463
TS5A_MTL,TS5A,MTL,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,94.9214094159714,5.078590584028603,5.7437506329748516,89.04619362653746,10.953806373462541,19.672420646130377,78.22866012504342,21.77133987495658,83.1019679131137,66,5.32497584106069,20.39175,21.71475,0.23760273703252197,0.25349671013750447,0.0158939731049825,0.0065,3.7542399283658408,13,175.88629534399607,96.97635733720985
TS5A_NMA,TS5A,NMA,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,95.95221245530394,4.047787544696064,4.577939860935402,90.30877282892284,9.69122717107716,17.404899355215917,79.09837400138937,20.901625998610626,79.78223954265962,66,5.40548224544573,16.2945,23.726249999999997,0.19012365125620226,0.2765974189486938,0.08647376769249152,0.001,3.7613857201581893,2,174.20627886077764,96.65100971987404
TS5A_OCTA,TS5A,OCTA,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,94.99124702026222,5.008752979737778,5.664766163324472,89.0170751024972,10.982924897502798,19.724715878854454,78.38062261201806,21.61937738798194,82.52192177038228,72,5.548528121353626,18.775124999999996,23.243624999999998,0.21901574803149604,0.27103502558048015,0.05201927754898411,0.006,3.638974479343349,12,176.49395149406809,96.50540270790862
TS5A_OTL,TS5A,OTL,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,96.41872765196663,3.581272348033366,4.0503236036709325,90.90744968319045,9.09255031680955,16.329709370409603,79.31844824591873,20.68155175408127,78.94220843238247,66,5.286531178604454,16.820999999999998,22.261499999999998,0.19601982222921419,0.2598487236054207,0.06382890137620653,0.0025,3.8458677859054853,5,174.2127840660227,96.81103292534934
TS5A_PIP,TS5A,PIP,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,96.57609505363529,3.423904946364715,3.8723452653920987,90.9464685054044,9.053531494595603,16.259633758559374,79.33120224036124,20.668797759638764,78.89352598826042,78,5.329965552253785,15.693749999999998,22.960124999999998,0.18287646989420694,0.26801402513493283,0.08513755524072589,0.0025,3.8458677859054853,5,173.52907055018426,96.51178553166125
TS5A_THQ,TS5A,THQ,0.0,120.76282160399161,0.0,0.0,120.76282160399161,0.0,95.99783969010727,4.00216030989273,4.526336674097152,90.41534662691018,9.584653373089822,17.2134988034459,79.20773271969433,20.792267280305666,79.36481347922967,68,5.327016172062744,17.522999999999996,22.36275,0.20419239391198332,0.26104085411495886,0.05684846020297554,0.003,3.650974586552956,6,175.11404051462,96.72954935294105
TSH2_AMP,TSH2,AMP,0.0,120.76282160399161,4.93990629071274,4.93990629071274,115.82291531327887,0.0,96.76419100119189,3.2358089988081105,3.65961376046711,91.66161945583302,8.33838054416698,14.975262842856893,80.03972733588051,19.960272664119486,76.18906084777501,80,3.322476185553329,14.920874999999999,21.745124999999998,0.17385662039403832,0.25385130609511053,0.07999468570107221,0.0005,3.96020938677933,1,175.6580941749203,102.90145666578722
TSH2_BEMT,TSH2,BEMT,0.0,120.76282160399161,4.249919379661779,4.249919379661779,116.51290222432984,0.0,96.93273241954708,3.0672675804529206,3.468997907044212,92.06578456951175,7.934215430488251,14.249405012647145,80.84431443209448,19.155685567905522,73.11792368134871,67,3.349369057987638,14.107499999999998,22.190624999999997,0.16440511307767944,0.2590112271026197,0.09460611402494026,0.001,3.956610807072124,2,174.68026810469303,103.0445610832957
TSH2_BENZ,TSH2,BENZ,0.0,120.76282160399161,4.129921656000733,4.129921656000733,116.63289994799088,0.0,97.01746871275327,2.9825312872467293,3.3731634172017664,91.97144055162131,8.028559448378687,14.418841566673052,81.00658865925668,18.99341134074332,72.49851726464624,67,3.346561394582921,13.395374999999998,22.426874999999995,0.15625369079957482,0.2615215081270416,0.10526781732746679,0.001,3.8777281190166617,2,174.76919817690145,102.98462252157726
TSH2_BMAE,TSH2,BMAE,0.0,120.76282160399161,4.059922983865125,4.059922983865125,116.70289862012649,0.0,97.11151668653159,2.888483313468413,3.266797664739272,92.15488725307492,7.845112746925082,14.089381600511587,80.60877257728379,19.391227422716213,74.01699520258245,64,3.3735012687953745,13.695749999999999,22.231124999999995,0.15965692253216351,0.2594021974559918,0.09974527492382829,0.0,,0,174.55408887580347,103.08684734700381
TSH2_BOX,TSH2,BOX,0.0,120.76282160399161,5.579894150238279,5.579894150238279,115.18292745375334,0.0,97.04354141835519,2.95645858164481,3.3436758818656216,92.16245806932538,7.837541930674618,14.075784840003337,81.2809352205627,18.719064779437304,71.45132681767927,73,3.372371577086517,15.319124999999998,20.260125,0.17872189628696303,0.23621768386259,0.05749578757562698,0.0015,3.7578632990710137,3,175.40070143927753,103.06602693879582
TSH2_DADP,TSH2,DADP,0.0,120.76282160399161,3.8699265880684863,3.8699265880684863,116.89289501592313,0.0,96.8498584624553,3.150141537544698,3.5627261443626423,91.41469437197168,8.585305628028323,15.418726416356748,80.11028134769018,19.889718652309824,75.91975371007828,87,3.3601543252898374,13.813874999999998,23.307749999999995,0.16117345934239025,0.2717292937241786,0.11055583438178834,0.0015,3.972587323363183,3,174.9764124523307,103.053999587559
TSH2_DBUA,TSH2,DBUA,0.0,120.76282160399161,4.169920897221076,4.169920897221076,116.59290070677054,0.0,96.93273241954708,3.0672675804529206,3.468997907044212,92.14149273201639,7.858507267983612,14.113437407564675,81.39734934004863,18.602650659951365,71.00697004047964,64,3.398933324486669,13.503374999999998,22.339124999999996,0.15753208914087724,0.26046749567133637,0.10293540653045913,0.0,,0,174.88685373194159,103.13909085559168
TSH2_DEA,TSH2,DEA,0.0,120.76282160399161,4.2599191899668565,4.2599191899668565,116.50290241402476,0.0,97.3331346841478,2.666865315852206,3.016153614382091,92.62253074916138,7.377469250838615,13.24952016296345,81.6529719520667,18.347028047933307,70.0312495646707,64,3.377130910874051,13.169249999999998,21.957749999999997,0.15347702957835116,0.2562829906247538,0.10280596104640263,0.0005,3.96020938677933,1,174.89026023153113,103.11862540672391
TSH2_DEGE,TSH2,DEGE,0.0,120.76282160399161,4.3499174827126375,4.3499174827126375,116.41290412127897,0.0,96.62265345649584,3.37734654350416,3.819688952291841,91.06876630637346,8.931233693626538,16.039993781118397,79.33093087877735,20.66906912122265,78.89456178494385,73,3.3619636488909275,14.633999999999999,22.845374999999997,0.17068850135810734,0.2664226394300783,0.09573413807197098,0.002,3.956610807072124,4,175.27579978681692,103.04800629603854
TSH2_DEPA,TSH2,DEPA,0.0,120.76282160399161,4.2599191899668565,4.2599191899668565,116.50290241402476,0.0,96.73625595947557,3.263744040524429,3.6912075483272417,91.25337774878867,8.746622251211335,15.708442005647953,79.47285298714831,20.527147012851685,78.3528401195,77,3.3675913707531384,14.131124999999997,23.003999999999998,0.1647906171284635,0.26832532871427445,0.10353471158581096,0.003,3.7203242965481627,6,175.29464270389,103.06038063635545
TSH2_DETA,TSH2,DETA,0.0,120.76282160399161,4.159921086915999,4.159921086915999,116.60290051707561,0.0,96.8759311680572,3.124068831942793,3.5332386090265118,91.97260529258293,8.027394707417074,14.416749757364101,80.34446639458145,19.655533605418555,75.02586117226178,70,3.3589127491539577,13.877999999999998,22.683374999999998,0.16177511999370525,0.2646896660365469,0.10291454604284167,0.002,3.835983507140564,4,174.833865403678,103.03972059351472
TSH2_DMDP,TSH2,DMDP,0.0,120.76282160399161,4.8099087567466166,4.8099087567466166,115.95291284724499,0.0,96.92900774731824,3.070992252681762,3.4732104120922287,91.67909057025717,8.320909429742827,14.943885703222463,79.53716568252865,20.462834317471348,78.10735630552261,93,3.35728366205017,15.177374999999998,21.768749999999997,0.17702633547218832,0.2538670445152911,0.07684070904310275,0.0025,3.9011372896847964,5,175.05040345146384,103.01054523930082
TSH2_DMEDA,TSH2,DMEDA,0.0,120.76282160399161,4.4899148269838545,4.4899148269838545,116.27290677700776,0.0,97.20183998808105,2.7981600119189523,3.16464441732478,92.22884830413716,7.771151695862841,13.956551709392528,80.4283171240014,19.571682875998604,74.70579999707604,70,3.349706391833917,14.525999999999998,21.998249999999995,0.16958234830575256,0.25631144317734955,0.086729094871597,0.0015,3.7551598042903103,3,174.6970058007244,103.00795517095311
TSH2_EAE,TSH2,EAE,0.0,120.76282160399161,3.99992412203461,3.99992412203461,116.762897481957,0.0,97.00443235995232,2.995567640047682,3.3879071848698317,92.20613585538577,7.793864144614233,13.997341990917278,81.51376345953456,18.48623654046544,70.56261326328001,64,3.3845372596539693,13.108499999999998,22.318875,0.1529194062758376,0.2602416276415726,0.107322221365735,0.0,,0,174.6999390098728,103.1063074174922
TSH2_EDA,TSH2,EDA,0.0,120.76282160399161,4.319918051797388,4.319918051797388,116.44290355219422,0.0,97.05937127532776,2.940628724672237,3.3257727354115474,92.21894800596347,7.781051994036531,13.974332088518707,80.37024574505037,19.62975425494963,74.92746048733414,70,3.35938080086941,14.468624999999998,22.052249999999997,0.16889256589055668,0.2569709364061824,0.08807837051562573,0.0015,3.7212609693495704,3,174.84558060507746,103.02669099198779
TSH2_INDO,TSH2,INDO,0.0,120.76282160399161,3.629931140746411,3.629931140746411,117.1328904632452,0.0,96.42897050059595,3.571029499404048,4.038739214788876,91.07924897502795,8.920751024972049,16.02116749733773,80.57051059395623,19.42948940604377,74.16304253494877,66,3.5187637693628995,13.894874999999997,23.992874999999998,0.1619145003342903,0.28006933774573534,0.11815483741144503,0.0025,3.8174151266220377,5,175.68935765237805,103.13634736342293
TSH2_ISBZ,TSH2,ISBZ,0.0,120.76282160399161,4.729910274305929,4.729910274305929,116.03291132968567,0.0,97.23163736591181,2.7683626340881915,3.130944376940633,92.46412597838241,7.5358740216175875,13.534006228982264,81.99624435567905,18.003755644320947,68.72096676010767,66,3.3724563688050884,13.985999999999999,21.164624999999997,0.16298918387413963,0.24703565097498525,0.08404646710084562,0.0015,3.956610807072124,3,174.79654503137007,103.07831390642811
TSH2_MEPI,TSH2,MEPI,0.0,120.76282160399161,3.619931330441317,3.619931330441317,117.1428902735503,0.0,97.18694129916568,2.8130587008343184,3.181494437516861,92.208465337309,7.7915346626910065,13.993158372299348,80.41447768322334,19.58552231677666,74.75862562793196,77,3.3646614149618386,13.256999999999998,22.774499999999996,0.154682208395684,0.26550204595530374,0.11081983755961974,0.0005,3.9519802380370255,1,174.13261629587348,103.06709772962536
TSH2_METOX,TSH2,METOX,0.0,120.76282160399161,5.089903445289051,5.089903445289051,115.67291815870256,0.0,97.06123361144219,2.9387663885578093,3.323666482887532,91.71985650391353,8.280143496086467,14.870672377408795,79.5558896318166,20.444110368183402,78.03588633436459,70,3.344073390533467,14.917499999999999,21.6135,0.17383096708223544,0.252294843005161,0.07846387592292553,0.002,3.956610807072124,4,175.27171706012172,103.00396723632622
TSH2_MOR,TSH2,MOR,0.0,120.76282160399161,3.5099334170853655,3.5099334170853655,117.25288818690625,0.0,96.95228694874851,3.047713051251492,3.446882255542107,92.09432072307119,7.905679276928808,14.198155684577614,80.39955279610976,19.60044720389024,74.81559444552164,76,3.3559161548253855,13.408874999999998,22.852124999999997,0.15642964012914404,0.2664489217692429,0.11001928164009886,0.0,,0,174.19680319631925,103.06913239957382
TSH2_MTL,TSH2,MTL,0.0,120.76282160399161,2.559951438102158,2.559951438102158,118.20287016588945,0.0,96.36006406436233,3.6399359356376664,4.116670558177233,90.89230805068954,9.107691949310464,16.356902891426074,79.75289814171587,20.247101858284125,77.2838979421806,64,3.4760709169733577,13.651874999999999,24.890624999999996,0.1590891213718241,0.29053734635991174,0.13144822498808764,0.002,3.8174151266220377,4,175.5621074953949,103.06013620051247
TSH2_NMA,TSH2,NMA,0.0,120.76282160399161,4.699910843390664,4.699910843390664,116.06291076060094,0.0,96.35261471990465,3.6473852800953495,4.125095568273281,91.24405982109579,8.755940178904211,15.725176480119643,80.74553881556096,19.254461184439037,73.49495367412419,64,3.5374583801268957,15.531749999999997,22.612499999999997,0.1809887127856216,0.26395619115155816,0.08296747836593657,0.0035,3.6898970757474387,7,176.37458265792085,103.16295940380209
TSH2_OCTA,TSH2,OCTA,0.0,120.76282160399161,2.0299614919325704,2.0299614919325704,118.73286011205904,0.0,95.91217222884386,4.087827771156142,4.623224290201605,90.71759690644801,9.282403093551991,16.67067428777034,80.35966264327892,19.640337356721076,74.96785655798863,70,3.879770809586699,14.191874999999998,23.871374999999997,0.16547951674471686,0.27847553053269813,0.11299601378798127,0.003,3.7285153122449217,6,175.6094557595953,102.74206174823806
TSH2_OTL,TSH2,OTL,0.0,120.76282160399161,2.1899584568139434,2.1899584568139434,118.57286314717767,0.0,96.32747318235995,3.6725268176400476,4.153529977347404,91.00703503540812,8.992964964591877,16.150859674493347,80.67905522750955,19.32094477249045,73.74872386156915,64,3.474745663950241,13.101749999999997,25.126874999999995,0.15269637729614913,0.2932603300902036,0.14056395279405445,0.002,3.816461254054455,4,175.68272570536686,103.06775113083532
TSH2_PIP,TSH2,PIP,0.0,120.76282160399161,3.7799282953227062,3.7799282953227062,116.9828933086689,0.0,97.1208283671037,2.879171632896302,3.2562664021192234,92.17643496086471,7.823565039135289,14.050683128295788,80.44731243487323,19.552687565126774,74.63329422923465,76,3.376692921031908,13.391999999999998,22.585499999999996,0.15624507796503387,0.26331943023530335,0.10707435227026948,0.001,3.9101487454246953,2,174.18413045538037,103.06789506622032
TSH2_THQ,TSH2,THQ,0.0,120.76282160399161,4.6299121712550555,4.6299121712550555,116.13290943273655,0.0,96.19059147794994,3.809408522050063,4.308339537862139,91.14389209839732,8.856107901602684,15.90507208069036,80.90916985064258,19.090830149357416,72.87036827400442,66,3.5304978895968766,14.795999999999998,23.054624999999998,0.1724151492507964,0.26911712563526774,0.09670197638447134,0.005,3.650974586552956,10,175.90998950981407,103.0996784257177
