label,state,amine,radius,Vbur_pct,Vbur_abs,Vfree,Q_NE,Q_NW,Q_SW,Q_SE
5A_BEMT,5A,BEMT,4.0,0.06730649866550804,18.043699349027094,250.0388737573019,14.237167152876916,10.216622183601267,1.0474210166966669,1.4213891130283656
5A_BENZ,5A,BENZ,4.0,0.12342110980075725,33.087048691025764,234.99552441530324,24.315684935758178,22.93929613307678,1.1994910309726274,0.9139718204953138
5A_BMAE,5A,BMAE,4.0,0.06713192849605859,17.99690012881348,250.08567297751551,8.1667804605549,16.133387126807772,1.6091490286139902,0.9434547824467754
5A_BOX,5A,BOX,4.0,0.059043510644901,15.828536258915987,252.254036847413,9.917137359567995,11.602321395319967,1.3003537955434175,0.7975917075290174
5A_DADP,5A,DADP,4.0,0.043813233194711684,11.745564290945936,256.33700881538306,6.3450437589224755,9.260753522438085,1.2072497051703803,0.7122462913537335
5A_DBUA,5A,DBUA,4.0,0.05147880330209174,13.800570049659338,254.28200305666965,6.802805536589908,11.540252001737942,1.3888026813978027,0.8596611011110422
5A_DEA,5A,DEA,4.0,0.0946829805722798,25.38285706119333,242.69971604513566,16.290112345602385,19.257029358823164,1.0613866302526225,1.2646638942337534
5A_DEGE,5A,DEGE,4.0,0.04512444913413196,12.097078433883755,255.98549467244524,6.2193532369188755,9.380237105083483,1.5191484079200548,0.9310409037303705
5A_DEPA,5A,DEPA,4.0,0.043646421699459995,11.700845036075147,256.38172807025387,7.591086835081621,7.404878654335548,1.213456644528583,1.2491465458382471
5A_DETA,5A,DETA,4.0,0.07503801750356899,20.11638481315453,247.96618829317447,14.311650425175346,13.624231891254421,1.2631121593942027,0.8162125256036249
5A_DMDP,5A,DMDP,4.0,0.04693222022220843,12.581710358762523,255.50086274756646,6.719011855254174,9.954378995717212,1.318974613618025,0.7805226242939606
5A_DMEDA,5A,DMEDA,4.0,0.0629616411147663,16.878918757043788,251.20365434928522,10.59990068897027,12.440258208677301,1.3205263484575755,0.8239711998013779
5A_EAE,5A,EAE,4.0,0.09116054248649991,24.43855279554972,243.64402031077927,16.3304574514307,17.843398919992552,1.0086276457079015,1.28173297746881
5A_EDA,5A,EDA,4.0,0.044961516975979145,12.05339916168438,256.02917394464464,6.2178015020793245,9.439203028986407,1.4539755446589286,0.8736267146669977
5A_INDO,5A,INDO,4.0,0.051571907392464776,13.825529633773266,254.25704347255572,6.807460741108559,11.503010365588729,1.4338029917447708,0.8844888585438521
5A_ISBZ,5A,ISBZ,4.0,0.06700391037179566,17.962580700656826,250.11999240567218,10.495934454720377,14.254236236111973,1.2522500155173484,0.799143442368568
5A_MEPI,5A,MEPI,4.0,0.07047979641238905,18.89440517424347,249.18816793208552,8.19005648314816,17.598224815343553,1.5067345292036496,0.8969027372602569
5A_METOX,5A,METOX,4.0,0.045279622618087025,12.138677740740302,255.9438953655887,8.56712804915896,7.206256594873069,1.0225932592638571,1.3158711439389237
5A_MOR,5A,MOR,4.0,0.06783408851095525,18.185136992339352,249.89743611398964,14.82372292222705,9.982310222829124,1.0008689715101482,1.326733287815778
5A_MTL,5A,MTL,4.0,0.04801843460989386,12.87290550675835,255.20966759957065,6.539010613866303,10.50369312891813,1.3438023710508349,0.8208677301222767
5A_NMA,5A,NMA,4.0,0.08252125876730185,22.12251138631149,245.9600617200175,9.580410899385512,20.591521320836694,1.6293215815281485,1.2072497051703803
5A_OCTA,5A,OCTA,4.0,0.07167463223884303,19.21471983703888,248.86785326929012,13.157159704549688,13.400782074359133,1.2925951213456643,0.8193159952827261
5A_OTL,5A,OTL,4.0,0.11141068214263547,29.867262340329056,238.21531076599993,20.464279063993544,21.786357147290673,1.1746632735398175,1.1389733722301534
5A_PIP,5A,PIP,4.0,0.06923452920364968,18.560570736719686,249.5220023696093,8.022469120476693,17.28477437775433,1.5005275898454473,0.8860405933834026
5A_THQ,5A,THQ,4.0,0.06232155049345168,16.707321616260533,251.37525149006845,7.043324436720253,15.241139594066166,1.643287195084104,1.0008689715101482
H1_AMP,H1,AMP,4.0,0.13480308484886103,36.138357848953454,231.94421525737553,23.006020731177458,30.915213208366957,0.0,0.0
H1_BEMT,H1,BEMT,4.0,0.1330224691204767,35.66100580277458,232.4215673035544,21.746012041462354,31.46297560672832,0.0,0.0
H1_BENZ,H1,BENZ,4.0,0.1374216373906027,36.840346152157686,231.24222695417131,27.99174477065359,26.976910185587485,0.0,0.0
H1_BMAE,H1,BMAE,4.0,0.12938753025882938,34.68654203965998,233.39603106666902,23.932406430389175,27.822605673142576,0.0,0.0
H1_BOX,H1,BOX,4.0,0.13809276270870835,37.02026315431225,231.06230995201673,25.656383837129912,29.58072124635342,0.0,0.0
H1_DADP,H1,DADP,4.0,0.13951260008689714,37.400896812049645,230.68167629427936,21.759977655018307,34.04506237974055,0.0,0.0
H1_DBUA,H1,DBUA,4.0,0.13600955868661163,36.4617924597631,231.6207806465659,25.504313822853952,28.8995096517907,0.0,0.0
H1_DEA,H1,DEA,4.0,0.13979967103221402,37.477855529734256,230.60471757659474,26.93966854943827,28.980199863447332,0.0,0.0
H1_DEGE,H1,DEGE,4.0,0.14059105580038483,37.690011994702644,230.39256111162635,23.552231394699277,32.68419092545466,0.0,0.0
H1_DEPA,H1,DEPA,4.0,0.12954658307988332,34.729181329187945,233.35339177714104,23.086710942834088,28.731922289119233,0.0,0.0
H1_DETA,H1,DETA,4.0,0.1423173608093849,38.15280428348173,229.92976882284728,28.06157283843337,28.865371485320587,0.0,0.0
H1_DMDP,H1,DMDP,4.0,0.14176261560424555,38.00408676146957,230.0784863448594,24.615169759791446,32.08987648190677,0.0,0.0
H1_DMEDA,H1,DMEDA,4.0,0.14910620073241884,39.97277395845564,228.10979914787336,28.055365899075166,31.58711439389237,0.0,0.0
H1_EAE,H1,EAE,4.0,0.13601731736080938,36.46387242510593,231.61870068122306,25.04965551486562,29.357271429458134,0.0,0.0
H1_EDA,H1,EDA,4.0,0.1299927068462541,34.84877933640051,233.23379376992847,27.070014275960524,24.927068462541122,0.0,0.0
H1_INDO,H1,INDO,4.0,0.14967258394885483,40.12461142848204,227.95796167784695,30.350381726770532,29.5186518527714,0.0,0.0
H1_ISBZ,H1,ISBZ,4.0,0.1423173608093849,38.15280428348173,229.92976882284728,25.85655763143194,31.070386692322014,0.0,0.0
H1_MEPI,H1,MEPI,4.0,0.13320867730122277,35.71092497100244,232.37164813532655,23.083607473154988,30.199863447334117,0.0,0.0
H1_METOX,H1,METOX,4.0,0.12802200360002483,34.32046813932237,233.76210496700662,22.71119111166284,28.497610328347093,0.0,0.0
